# Experiment File Name : Plate 1 noQuench.eds
# Created By :tlobnow@googlemail.com
# Last Modified Date : 2021-03-09 12:29:30 PM
# Instrument Type : QuantStudio 1 System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"Plate 1 noQuench.eds","","A7","Unknown","AA_0853","0.253","-0.003","false","33.0","166669.4",
"Plate 1 noQuench.eds","","A7","Unknown","AA_0853","0.253","-0.003","false","34.0","166656.48",
"Plate 1 noQuench.eds","","A7","Unknown","AA_0853","0.257","0.001","false","35.0","166849.77",
"Plate 1 noQuench.eds","","A7","Unknown","AA_0853","0.257","0.0","false","36.0","166891.19",
"Plate 1 noQuench.eds","","A7","Unknown","AA_0853","0.255","-0.001","false","37.0","166842.97",
"Plate 1 noQuench.eds","","A7","Unknown","AA_0853","0.255","-0.002","false","38.0","166874.44",
"Plate 1 noQuench.eds","","A7","Unknown","AA_0853","0.255","-0.001","false","39.0","166887.4",
"Plate 1 noQuench.eds","","A7","Unknown","AA_0853","0.257","0.0","false","40.0","167002.0",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.19","0.005","false","1.0","178319.6",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.19","0.004","false","2.0","178904.92",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.186","0.0","false","3.0","179070.92",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.181","-0.005","false","4.0","179059.47",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.181","-0.005","false","5.0","179472.86",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.188","0.002","false","6.0","179087.7",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.191","0.005","false","7.0","178861.75",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.188","0.001","false","8.0","179036.58",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.187","0.001","false","9.0","179478.86",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.191","0.004","false","10.0","179503.23",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.191","0.004","false","11.0","179584.02",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.19","0.003","false","12.0","179176.78",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.185","-0.002","false","13.0","178901.48",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.186","-0.002","false","14.0","178669.14",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.192","0.004","false","15.0","178392.48",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.189","0.001","false","16.0","178054.97",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.187","-0.001","false","17.0","177780.22",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.186","-0.002","false","18.0","177292.97",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.186","-0.003","false","19.0","177229.77",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.186","-0.003","false","20.0","177606.56",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.186","-0.003","false","21.0","177482.38",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.186","-0.003","false","22.0","177296.14",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.185","-0.004","false","23.0","177030.28",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.185","-0.004","false","24.0","176864.16",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.189","0.0","false","25.0","176617.66",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.189","0.0","false","26.0","176711.47",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.19","0.0","false","27.0","177274.4",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.193","0.003","false","28.0","177172.22",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.193","0.003","false","29.0","177032.34",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.195","0.005","false","30.0","176920.61",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.197","0.007","false","31.0","176876.83",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.196","0.005","false","32.0","176945.56",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.193","0.002","false","33.0","176914.1",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.191","0.0","false","34.0","176873.94",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.19","-0.001","false","35.0","176891.34",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.19","-0.002","false","36.0","177127.03",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.19","-0.001","false","37.0","177110.08",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.188","-0.003","false","38.0","177003.86",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.188","-0.004","false","39.0","176911.45",
"Plate 1 noQuench.eds","","A8","Unknown","AA_0853","0.19","-0.002","false","40.0","176849.72",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.173","-0.005","false","1.0","149118.3",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.176","-0.002","false","2.0","149219.31",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.177","-0.002","false","3.0","149653.05",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.176","-0.002","false","4.0","149895.83",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.176","-0.002","false","5.0","150454.06",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.182","0.003","false","6.0","150584.42",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.182","0.003","false","7.0","150719.89",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.176","-0.003","false","8.0","150786.98",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.175","-0.003","false","9.0","150661.72",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.183","0.004","false","10.0","150487.5",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.186","0.007","false","11.0","150462.72",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.185","0.007","false","12.0","150923.25",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.181","0.002","false","13.0","151240.95",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.174","-0.005","false","14.0","151118.55",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.173","-0.006","false","15.0","150958.69",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.175","-0.004","false","16.0","150984.42",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.177","-0.002","false","17.0","151240.3",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.182","0.003","false","18.0","151240.36",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.182","0.003","false","19.0","151125.55",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.178","-0.001","false","20.0","151134.28",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.177","-0.003","false","21.0","151010.45",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.178","-0.002","false","22.0","150973.64",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.178","-0.001","false","23.0","151214.06",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.181","0.001","false","24.0","151097.48",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.175","-0.005","false","25.0","151008.86",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.173","-0.006","false","26.0","151186.5",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.179","-0.001","false","27.0","150929.33",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.183","0.003","false","28.0","150791.73",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.183","0.003","false","29.0","150936.55",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.181","0.001","false","30.0","150860.5",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.181","0.001","false","31.0","150685.16",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.182","0.002","false","32.0","150607.03",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.182","0.002","false","33.0","150806.5",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.185","0.005","false","34.0","150758.16",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.185","0.005","false","35.0","150482.86",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.181","0.001","false","36.0","150387.84",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.176","-0.004","false","37.0","150583.38",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.176","-0.005","false","38.0","150495.28",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.18","-0.001","false","39.0","150402.81",
"Plate 1 noQuench.eds","","A9","Unknown","AA_0853","0.18","-0.001","false","40.0","150535.05",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.031","0.001","false","1.0","149762.78",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.03","0.001","false","2.0","150367.11",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.031","0.001","false","3.0","150805.81",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.028","-0.001","false","4.0","150994.77",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.026","-0.003","false","5.0","150967.33",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.028","-0.002","false","6.0","150599.19",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.033","0.004","false","7.0","150483.81",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.029","-0.001","false","8.0","150717.69",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.027","-0.002","false","9.0","150461.81",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.03","0.0","false","10.0","150142.44",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.032","0.003","false","11.0","149931.19",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.033","0.003","false","12.0","149654.61",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.031","0.002","false","13.0","149555.02",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.028","-0.002","false","14.0","149664.61",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.028","-0.002","false","15.0","149606.62",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.029","-0.001","false","16.0","149537.8",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.028","-0.001","false","17.0","149480.67",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.029","-0.001","false","18.0","149279.55",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.033","0.003","false","19.0","149062.1",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.034","0.005","false","20.0","148904.25",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.031","0.001","false","21.0","148881.39",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.029","0.0","false","22.0","149048.38",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.029","0.0","false","23.0","149090.97",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.029","-0.001","false","24.0","149029.06",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.029","-0.001","false","25.0","148996.08",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.029","-0.001","false","26.0","149012.64",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.031","0.001","false","27.0","148711.34",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.03","0.0","false","28.0","148707.5",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.027","-0.003","false","29.0","149016.36",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.027","-0.003","false","30.0","149028.22",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.032","0.002","false","31.0","148946.75",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.033","0.003","false","32.0","148930.23",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.029","-0.001","false","33.0","149069.31",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.029","-0.001","false","34.0","149055.02",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.031","0.001","false","35.0","149035.84",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.032","0.002","false","36.0","149027.92",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.029","-0.001","false","37.0","149068.1",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.028","-0.002","false","38.0","149043.11",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.03","0.0","false","39.0","149092.53",
"Plate 1 noQuench.eds","","A10","Unknown","AA_0769","0.035","0.005","false","40.0","149140.77",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.033","0.001","false","1.0","181937.38",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.033","0.001","false","2.0","182026.2",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.034","0.002","false","3.0","182994.06",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.032","0.0","false","4.0","183494.92",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.032","0.0","false","5.0","184355.95",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.033","0.001","false","6.0","184681.06",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.032","0.001","false","7.0","184810.9",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.03","-0.002","false","8.0","184762.05",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.029","-0.002","false","9.0","184718.38",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.031","-0.001","false","10.0","184747.92",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.031","0.0","false","11.0","184864.66",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.032","0.001","false","12.0","184796.12",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.032","0.001","false","13.0","184888.9",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.029","-0.002","false","14.0","184950.2",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.027","-0.004","false","15.0","185431.97",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.026","-0.005","false","16.0","185418.38",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.026","-0.005","false","17.0","185268.55",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.028","-0.003","false","18.0","185231.31",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.03","-0.001","false","19.0","185090.56",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.035","0.004","false","20.0","185049.9",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.035","0.004","false","21.0","184983.39",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.035","0.004","false","22.0","184934.22",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.035","0.004","false","23.0","184670.03",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.034","0.003","false","24.0","184521.92",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.028","-0.002","false","25.0","184648.86",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.028","-0.003","false","26.0","184572.55",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.033","0.002","false","27.0","184566.06",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.036","0.005","false","28.0","184504.02",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.035","0.004","false","29.0","184670.56",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.031","0.001","false","30.0","184543.44",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.031","0.001","false","31.0","184372.61",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.035","0.005","false","32.0","184399.2",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.031","0.001","false","33.0","184576.88",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.03","0.0","false","34.0","184436.4",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.033","0.003","false","35.0","184152.58",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.031","0.001","false","36.0","184023.14",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.028","-0.002","false","37.0","184221.38",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.023","-0.007","false","38.0","184364.97",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.023","-0.007","false","39.0","184251.64",
"Plate 1 noQuench.eds","","A11","Unknown","AA_0769","0.03","0.0","false","40.0","184144.19",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.045","0.006","false","1.0","192383.2",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.044","0.004","false","2.0","192443.28",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.043","0.004","false","3.0","192979.56",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.045","0.005","false","4.0","193412.39",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.044","0.005","false","5.0","194302.61",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.042","0.003","false","6.0","194597.66",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.038","-0.002","false","7.0","194732.06",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.036","-0.003","false","8.0","195237.45",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.039","0.0","false","9.0","195322.61",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.042","0.003","false","10.0","195156.36",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.041","0.002","false","11.0","195030.53",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.04","0.001","false","12.0","194986.25",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.038","-0.001","false","13.0","194944.62",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.033","-0.006","false","14.0","194973.9",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.033","-0.005","false","15.0","194882.69",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.039","0.001","false","16.0","194778.98",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.039","0.0","false","17.0","194981.98",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.035","-0.003","false","18.0","195196.45",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.035","-0.004","false","19.0","195116.33",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.036","-0.002","false","20.0","195058.22",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.037","-0.002","false","21.0","195002.05",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.038","0.0","false","22.0","195156.92",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.037","-0.001","false","23.0","195243.84",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.035","-0.004","false","24.0","194830.36",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.032","-0.006","false","25.0","194596.64",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.033","-0.005","false","26.0","194606.78",
"Plate 1 noQuench.eds","","A12","Unknown","AA_0769","0.037","-0.001","false","27.0","194814.55",
